,comment,keypoint,domain,label
36898,double cooked pork belly <SEP> positive,moist chicken <SEP> negative,Restaurants,0
36899,horrible service <SEP> negative,sub par service <SEP> negative,Automotive,1
36900,very fast food <SEP> positive,good food <SEP> positive,Restaurants,1
36901,better staff <SEP> positive,horribly overpriced place <SEP> negative,Beauty & Spas,0
36902,better thai chicken salad <SEP> positive,cold fries <SEP> negative,Restaurants,0
36903,completely order <SEP> negative,friendly waitress <SEP> positive,Restaurants,0
36904,massive shopping centre <SEP> positive,great artistry <SEP> positive,Beauty & Spas,0
36905,happy employees <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
36906,proper service <SEP> positive,nice servers <SEP> positive,Restaurants,0
36907,love movie theater <SEP> positive,comfortable sets <SEP> positive,Arts & Entertainment,0
36908,nice hello <SEP> positive,friendly staff <SEP> positive,Restaurants,0
36909,good neighborhood place <SEP> positive,ample parking <SEP> positive,Restaurants,0
36910,high prices <SEP> negative,great value for <SEP> positive,Restaurants,0
36911,nice selection of beer <SEP> positive,great apple cider <SEP> positive,Arts & Entertainment,0
36912,always truly personal service <SEP> positive,amazing customer <SEP> positive,Automotive,0
36913,extremely kind store <SEP> positive,helpful staff <SEP> positive,Automotive,0
36914,fantastic service <SEP> positive,always great service <SEP> positive,Restaurants,1
36915,great touch glass of wine <SEP> positive,very strong chemical smell <SEP> negative,Beauty & Spas,0
36916,dressy atmosphere <SEP> negative,great ambience <SEP> positive,Restaurants,0
36917,great energy <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
36918,good shop <SEP> positive,best massage <SEP> positive,Beauty & Spas,0
36919,extremely dry bread <SEP> positive,great for night time snackers <SEP> positive,Restaurants,0
36920,most annoying performer <SEP> negative,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
36921,awesome playmates <SEP> positive,good inexpensive food <SEP> positive,Arts & Entertainment,0
36922,enjoy wine bar <SEP> positive,fairly priced drinks <SEP> positive,Restaurants,0
36923,5 stars service <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
36924,cozy wine bar <SEP> positive,impressive wine list <SEP> positive,Restaurants,0
36925,enjoy food <SEP> positive,consistently quality food <SEP> positive,Restaurants,1
36926,closed gift shop <SEP> negative,lack of fair processes <SEP> negative,Arts & Entertainment,0
36927,instantly greeted <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
36928,very fair lunch <SEP> positive,cold food <SEP> negative,Restaurants,0
36929,beyond staff <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
36930,really white cheddar <SEP> positive,excellent enchiladas <SEP> positive,Restaurants,0
36931,a food <SEP> negative,great meats <SEP> positive,Restaurants,0
36932,tres profesionnel service <SEP> positive,great and attentive service <SEP> positive,Restaurants,1
36933,experienced staff <SEP> positive,friendly service <SEP> positive,Restaurants,0
36934,affordable prices <SEP> positive,excellent value <SEP> positive,Beauty & Spas,0
36935,really nice everyone <SEP> positive,great service <SEP> positive,Beauty & Spas,0
36936,great tickets <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
36937,so concerned about perfecting style <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
36938,love nails <SEP> positive,outstanding deep tissue massage <SEP> positive,Beauty & Spas,0
36939,a bit off tripe <SEP> negative,best wings <SEP> positive,Restaurants,0
36940,complete dicks security <SEP> negative,uncaring staff <SEP> negative,Arts & Entertainment,0
36941,great sales staff <SEP> positive,sub par service <SEP> negative,Automotive,0
36942,excellent customer <SEP> positive,good service <SEP> positive,Automotive,0
36943,perfect movie theater <SEP> positive,great audience interaction <SEP> positive,Arts & Entertainment,0
36944,pretty good museum store <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
36945,amazing master artist <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
36946,low mileage <SEP> positive,wasted time <SEP> negative,Automotive,0
36947,bad drivers <SEP> negative,rude employees <SEP> negative,Arts & Entertainment,0
36948,fun kids <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
36949,very approachable workers <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
36950,recommend attraction <SEP> positive,disastrous experience <SEP> negative,Arts & Entertainment,0
36951,unbelievably magic <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
36952,always good service <SEP> positive,great and friendly service <SEP> positive,Restaurants,1
36953,very friendly girl <SEP> positive,friendly service <SEP> positive,Restaurants,0
36954,more pleasant experience <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
36955,appropriate space <SEP> negative,great ambience <SEP> positive,Restaurants,0
36956,spot on service <SEP> positive,fast and efficient service <SEP> positive,Restaurants,1
36957,great guys <SEP> positive,polite staff <SEP> positive,Automotive,0
36958,excellent service <SEP> positive,outstanding service <SEP> positive,Automotive,1
36959,so promptly order <SEP> positive,amazing service <SEP> positive,Restaurants,0
36960,extremely kind store <SEP> positive,honest employees <SEP> positive,Automotive,0
36961,favorite chicken - apple salad with avocado <SEP> positive,disappointing food <SEP> negative,Restaurants,0
36962,worst communication <SEP> negative,poor business practice <SEP> negative,Automotive,0
36963,amazing customer <SEP> positive,happy customer <SEP> positive,Automotive,1
36964,best moving company <SEP> positive,beautiful car <SEP> positive,Automotive,0
36965,always great staff <SEP> positive,lovely service <SEP> positive,Restaurants,0
36966,great loyalty program <SEP> positive,excellent price <SEP> positive,Beauty & Spas,0
36967,excellent team <SEP> positive,commendable patience <SEP> positive,Automotive,0
36968,could not be any better service <SEP> negative,very attentive service <SEP> positive,Restaurants,0
36969,quick appointment <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
36970,stressful situation <SEP> negative,no pride in workmanship <SEP> negative,Automotive,0
36971,adequate staff <SEP> positive,nice servers <SEP> positive,Restaurants,0
36972,homey environment <SEP> positive,perfect gem <SEP> positive,Restaurants,0
36973,always great staff <SEP> positive,good customer service <SEP> positive,Beauty & Spas,0
36974,largely absent staff <SEP> negative,down to earth staff <SEP> positive,Restaurants,0
36975,filthy theater <SEP> negative,fun family entertainment <SEP> positive,Arts & Entertainment,0
36976,favorite mexican food place <SEP> positive,great food <SEP> positive,Restaurants,1
36977,cute little spot <SEP> positive,smaller portions <SEP> negative,Restaurants,0
36978,well known brand stores <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
36979,attentive servers <SEP> positive,superior service <SEP> positive,Restaurants,0
36980,killer deal <SEP> positive,reasonably priced <SEP> positive,Automotive,0
36981,perfect setting <SEP> positive,great flavor <SEP> positive,Restaurants,0
36982,bad staff <SEP> negative,impeccable service <SEP> positive,Restaurants,0
36983,good feeling <SEP> positive,clean facilities <SEP> positive,Automotive,0
36984,great very authentic family mexican food <SEP> positive,authentic mexican food <SEP> positive,Restaurants,1
36985,never nice people <SEP> negative,always great service <SEP> positive,Restaurants,0
36986,great beet salad with goat cheese <SEP> positive,moist chicken <SEP> negative,Restaurants,0
36987,very pleasant experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
36988,chill place <SEP> negative,classic music <SEP> positive,Restaurants,0
36989,decent sound <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
36990,reasonable prices <SEP> positive,over priced quality <SEP> negative,Restaurants,0
36991,super back area <SEP> negative,fun family entertainment <SEP> positive,Arts & Entertainment,0
36992,great fast service <SEP> positive,friendly and fast service <SEP> positive,Restaurants,1
36993,very nice general manager <SEP> positive,efficient service department <SEP> positive,Automotive,0
36994,nice people <SEP> positive,impeccable service <SEP> positive,Restaurants,0
36995,semi - formal venue <SEP> positive,sunny outdoor seating <SEP> positive,Restaurants,0
36996,authentic korean food <SEP> positive,excellent food <SEP> positive,Restaurants,1
36997,delicious wings <SEP> positive,dirty place <SEP> negative,Restaurants,0
36998,fairly reasonable portion sizes <SEP> positive,small dessert portions <SEP> negative,Restaurants,0
36999,super food <SEP> negative,disappointing food <SEP> negative,Restaurants,1
37000,was parking <SEP> negative,big screens <SEP> positive,Arts & Entertainment,0
37001,always great staff <SEP> positive,great service <SEP> positive,Beauty & Spas,0
37002,small place <SEP> negative,fitting decor <SEP> positive,Restaurants,0
37003,very nice and relaxing ambiance <SEP> positive,best wings <SEP> positive,Restaurants,0
37004,fantastic staff <SEP> positive,happy customer <SEP> positive,Automotive,0
37005,delish salmon salad <SEP> positive,good quality mexican food <SEP> positive,Restaurants,0
37006,great staff <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
37007,favorite spots <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
37008,very pleased service <SEP> positive,amazing customer <SEP> positive,Automotive,0
37009,historic mall <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
37010,delicious pineapple fried rice <SEP> positive,authentic mexican food <SEP> positive,Restaurants,0
37011,very accommodating kids <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
37012,well priced <SEP> positive,excellent price <SEP> positive,Beauty & Spas,0
37013,upsetting care <SEP> positive,happy customer <SEP> positive,Automotive,0
37014,very respectful patrons <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
37015,downtown location <SEP> positive,great location <SEP> positive,Restaurants,1
37016,really bad service <SEP> negative,helpful staff <SEP> positive,Automotive,0
37017,loyal lightning lube <SEP> positive,amazing customer <SEP> positive,Automotive,0
37018,much fun place <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37019,loved jajangmyun <SEP> positive,perfectly seasoned fries <SEP> positive,Restaurants,0
37020,could not have been happier service <SEP> negative,sub par service <SEP> negative,Automotive,1
37021,great visit <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
37022,best mexican spots <SEP> positive,disappointing food <SEP> negative,Restaurants,0
37023,enjoyed cotton candy drink <SEP> positive,dirty water glasses <SEP> negative,Restaurants,0
37024,really friendly everyone <SEP> positive,rude staff <SEP> negative,Beauty & Spas,0
37025,polite dealer <SEP> positive,dishonest people <SEP> negative,Automotive,0
37026,loved overall experience <SEP> positive,best wings <SEP> positive,Restaurants,0
37027,soggy bread <SEP> negative,wide selection of food <SEP> positive,Restaurants,0
37028,outstanding calamari <SEP> positive,cooked poorly burger <SEP> negative,Restaurants,0
37029,absolutely fantastic food <SEP> positive,wide selection of food <SEP> positive,Restaurants,1
37030,little more season meatballs <SEP> negative,good portions omelets <SEP> positive,Restaurants,0
37031,good call bobbie <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
37032,best sports bar <SEP> positive,crisp wings <SEP> positive,Restaurants,0
37033,better venue <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
37034,upscale french restaurant <SEP> positive,reliable korean cuisine <SEP> positive,Restaurants,0
37035,very good show <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,1
37036,steady lines <SEP> positive,top notch service <SEP> positive,Beauty & Spas,0
37037,really pleased service <SEP> positive,efficient service department <SEP> positive,Automotive,0
37038,good maintenance <SEP> positive,great communication <SEP> positive,Automotive,0
37039,delicious vege burrito <SEP> positive,wilted lettuce <SEP> negative,Restaurants,0
37040,great personality manager <SEP> positive,friendly service <SEP> positive,Restaurants,0
37041,very pleasant and attentive server <SEP> positive,absolutely terrible service <SEP> negative,Restaurants,0
37042,very clean store <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
37043,good neighborhood place <SEP> positive,perfect gem <SEP> positive,Restaurants,0
37044,big seats <SEP> positive,assigned seating <SEP> positive,Arts & Entertainment,0
37045,good service <SEP> positive,incredible instructor <SEP> positive,Arts & Entertainment,0
37046,awesome party host <SEP> positive,rude employees <SEP> negative,Arts & Entertainment,0
37047,love atmosphere <SEP> positive,classic music <SEP> positive,Restaurants,0
37048,great selection <SEP> positive,lack of fair processes <SEP> negative,Arts & Entertainment,0
37049,tasty ribs <SEP> positive,always delicious food <SEP> positive,Restaurants,0
37050,true no commission store <SEP> negative,reasonable prices <SEP> positive,Automotive,0
37051,wide variety of services <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
37052,very professional employees <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
37053,very welcoming and sweet front desk gal <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
37054,a little annoying place <SEP> negative,worst place <SEP> negative,Restaurants,1
37055,favorite salad <SEP> positive,great mexican food <SEP> positive,Restaurants,0
37056,jack a$$ rude server <SEP> negative,uncaring staff <SEP> negative,Arts & Entertainment,0
37057,very nice and friendly owners <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
37058,awesome fate <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
37059,extremely nice and everyone <SEP> positive,best customer <SEP> positive,Automotive,0
37060,polite staff <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
37061,great staffers <SEP> positive,loyal customer <SEP> positive,Automotive,0
37062,cool experience <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
37063,classical decor <SEP> positive,perfect gem <SEP> positive,Restaurants,0
37064,top choices panini <SEP> positive,great mexican food <SEP> positive,Restaurants,0
37065,adequate staff <SEP> positive,extremely professional service <SEP> positive,Restaurants,0
37066,much fun place <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
37067,great receptionist <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
37068,very friendly staff <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,0
37069,very nice technicians <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
37070,favorite wings <SEP> positive,best wings <SEP> positive,Restaurants,1
37071,bomb ass food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
37072,always good beer <SEP> positive,good selection of cocktails <SEP> positive,Restaurants,0
37073,old decor <SEP> negative,great atmosphere <SEP> positive,Restaurants,0
37074,unprofessionalism hair cut <SEP> negative,rude staff <SEP> negative,Beauty & Spas,0
37075,masterfully executed food <SEP> positive,great korean fusion <SEP> positive,Restaurants,0
37076,prompt check <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
37077,perfect place <SEP> positive,worst place <SEP> negative,Restaurants,0
37078,most relaxing massage <SEP> positive,great amenities <SEP> positive,Beauty & Spas,0
37079,unmatched food quality <SEP> negative,disappointing food <SEP> negative,Restaurants,1
37080,frustrated treatment <SEP> negative,happy customer <SEP> positive,Automotive,0
37081,great tho food <SEP> positive,great food <SEP> positive,Restaurants,1
37082,great attention to <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
37083,increase prices <SEP> negative,reasonably priced menu <SEP> positive,Restaurants,0
37084,better service <SEP> positive,top - notch service <SEP> positive,Restaurants,1
37085,experienced staff <SEP> positive,friendly and speedy service <SEP> positive,Restaurants,0
37086,excellent carne asada taco platter <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
37087,very average plate of <SEP> negative,generous portions <SEP> positive,Restaurants,0
37088,always cold soup <SEP> negative,fresh salads <SEP> positive,Restaurants,0
37089,kind everyone <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
37090,great for girls night out <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,1
37091,good chat <SEP> positive,soothing lighting <SEP> positive,Beauty & Spas,0
37092,packed restaurant <SEP> negative,ample parking <SEP> positive,Restaurants,0
37093,really inviting nice people <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
37094,great sales staff <SEP> positive,dishonest people <SEP> negative,Automotive,0
37095,better than wing <SEP> positive,minor parking <SEP> negative,Restaurants,0
37096,enjoyed meals <SEP> positive,good food <SEP> positive,Restaurants,0
37097,older lady <SEP> negative,filthy facility <SEP> negative,Beauty & Spas,0
37098,nicest people <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,0
37099,absolutely incredible service <SEP> positive,nice servers <SEP> positive,Restaurants,0
37100,highly satisfied customer service <SEP> positive,excellent customer service <SEP> positive,Restaurants,1
37101,best experience with <SEP> positive,fraudulent place <SEP> negative,Automotive,0
37102,formidable craft beer menu <SEP> positive,overpriced beer <SEP> negative,Restaurants,0
37103,instantly greeted <SEP> positive,stellar customer service <SEP> positive,Restaurants,0
37104,great pastries <SEP> positive,knowledgeable servers <SEP> positive,Restaurants,0
37105,new car <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
37106,very gentle on technician <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
37107,great deals <SEP> positive,extremely affordable <SEP> positive,Beauty & Spas,0
37108,awesome fate <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
37109,great though food <SEP> positive,great food <SEP> positive,Restaurants,1
37110,professional service <SEP> positive,worst service <SEP> negative,Automotive,0
37111,filthy theater <SEP> negative,great bar <SEP> positive,Arts & Entertainment,0
37112,overpriced drinks <SEP> negative,below quality beverages <SEP> negative,Arts & Entertainment,0
37113,romantic evening <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
37114,cramped spot <SEP> negative,super comfortable seats <SEP> positive,Arts & Entertainment,0
37115,very courteous and polite everyone <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,0
37116,personable owner <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
37117,super friendly staff <SEP> positive,attentive service <SEP> positive,Restaurants,0
37118,friendly staff <SEP> positive,great service <SEP> positive,Beauty & Spas,0
37119,loved dealer <SEP> positive,worst service <SEP> negative,Automotive,0
37120,accommodating treatment <SEP> positive,great customer <SEP> positive,Automotive,0
37121,clean inside <SEP> positive,clean rooms <SEP> positive,Beauty & Spas,0
37122,missing employees <SEP> negative,well - managed <SEP> positive,Beauty & Spas,0
37123,amazing piercer jay <SEP> positive,very strong chemical smell <SEP> negative,Beauty & Spas,0
37124,best owner <SEP> positive,rude staff <SEP> negative,Beauty & Spas,0
37125,never nice people <SEP> negative,excellent customer service <SEP> positive,Restaurants,0
37126,missing employees <SEP> negative,very professional staff <SEP> positive,Beauty & Spas,0
37127,best owner <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
37128,very friendly service <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
37129,wonderful aromatherapy <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
37130,unfriendly servers <SEP> negative,always great service <SEP> positive,Restaurants,0
37131,very friendly and going server <SEP> positive,excellent customer service <SEP> positive,Restaurants,0
37132,slower service <SEP> negative,always on point service <SEP> positive,Restaurants,0
37133,best pizzas <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
37134,disgustingly dirty place <SEP> negative,good inexpensive food <SEP> positive,Arts & Entertainment,0
37135,favorites wedge salad <SEP> positive,cold food <SEP> negative,Restaurants,0
37136,very courteous and polite everyone <SEP> positive,great service <SEP> positive,Beauty & Spas,0
37137,wide variety of tanks <SEP> positive,small selection <SEP> negative,Arts & Entertainment,0
37138,rude customer service <SEP> negative,no customer service <SEP> negative,Restaurants,1
37139,clean stadium <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
37140,right on service <SEP> positive,attentive service <SEP> positive,Restaurants,1
37141,always friendly staff <SEP> positive,hit or miss service <SEP> negative,Restaurants,0
37142,delicious soup <SEP> positive,always delicious food <SEP> positive,Restaurants,0
37143,spacious seats <SEP> positive,assigned seating <SEP> positive,Arts & Entertainment,0
37144,amazing frontega chicken panini <SEP> positive,fresh salads <SEP> positive,Restaurants,0
37145,always generous serving <SEP> positive,great and attentive service <SEP> positive,Restaurants,0
37146,horrible school <SEP> negative,best pedicure <SEP> positive,Beauty & Spas,0
37147,extremely helpful waiter <SEP> positive,lovely service <SEP> positive,Restaurants,0
37148,great therapists <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
37149,terrible service <SEP> negative,friendly dealers <SEP> positive,Arts & Entertainment,0
37150,kind portion <SEP> negative,small dessert portions <SEP> negative,Restaurants,0
37151,nice employees <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
37152,good stuff <SEP> positive,astonishing gym <SEP> positive,Beauty & Spas,0
37153,loved local <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
37154,great value for <SEP> positive,very affordable price <SEP> positive,Restaurants,0
37155,super nice and attentive server <SEP> positive,overpriced for <SEP> negative,Restaurants,0
37156,decent entertainments <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
37157,creamy macaroni and cheese <SEP> positive,great food <SEP> positive,Restaurants,0
37158,dark brown colour soup <SEP> negative,fresh salads <SEP> positive,Restaurants,0
37159,ghetto bud light glass <SEP> negative,fairly priced drinks <SEP> positive,Restaurants,0
37160,better rooftops <SEP> positive,best airport parking <SEP> positive,Automotive,0
37161,super nice and attentive server <SEP> positive,impeccable service <SEP> positive,Restaurants,0
37162,overpriced salon again <SEP> negative,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
37163,decent experience <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37164,pretty authentic food <SEP> positive,excellent food <SEP> positive,Restaurants,1
37165,decent management <SEP> negative,always great service <SEP> positive,Restaurants,0
37166,patient sales <SEP> positive,loyal customer <SEP> positive,Automotive,0
37167,tender osso bucco <SEP> positive,great meats <SEP> positive,Restaurants,0
37168,top notice customer service <SEP> positive,great and attentive service <SEP> positive,Restaurants,1
37169,fun time <SEP> positive,close and easy parking <SEP> positive,Arts & Entertainment,0
37170,high energy show <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,1
37171,straight forward customer service <SEP> positive,great customer <SEP> positive,Automotive,1
37172,boarded up businesses <SEP> negative,excellent affordable night out <SEP> positive,Arts & Entertainment,0
37173,cute patio <SEP> positive,best wings <SEP> positive,Restaurants,0
37174,beautiful grounds <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37175,amazing motown setlist <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
37176,very unfriendly server <SEP> negative,excellent customer service <SEP> positive,Restaurants,0
37177,always professional and knowledgeable lindsay <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
37178,unbelievably employees <SEP> negative,super friendly staff <SEP> positive,Arts & Entertainment,0
37179,is food <SEP> positive,good food <SEP> positive,Restaurants,1
37180,aromatic pho <SEP> positive,great brisket <SEP> positive,Restaurants,0
37181,hands on owner <SEP> positive,patient staff <SEP> positive,Restaurants,0
37182,ready order <SEP> positive,top - notch service <SEP> positive,Restaurants,0
37183,impressed customer service <SEP> positive,best customer <SEP> positive,Automotive,1
37184,poor owners <SEP> negative,excellent customer service <SEP> positive,Restaurants,0
37185,friendly servers <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,0
37186,great time <SEP> positive,scenic vistas <SEP> positive,Arts & Entertainment,0
37187,fabulous tres carne pizza <SEP> positive,authentic mexican food <SEP> positive,Restaurants,0
37188,wonderful service experience <SEP> positive,outstanding service <SEP> positive,Automotive,1
37189,pleasant experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
37190,soggy bread <SEP> negative,always delicious food <SEP> positive,Restaurants,0
37191,incredibly helpful and willing staff members <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
37192,better thai chicken salad <SEP> positive,perfectly seasoned fries <SEP> positive,Restaurants,0
37193,very good service <SEP> positive,great and attentive service <SEP> positive,Restaurants,1
37194,favorite grilled cheese pannini <SEP> positive,wide selection of food <SEP> positive,Restaurants,0
37195,pleased visit <SEP> positive,amazing customer <SEP> positive,Automotive,0
37196,very fair services <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
37197,super impressive scoreboard <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
37198,cheapest tacos <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
37199,dirty tables <SEP> negative,comfortable seating <SEP> positive,Restaurants,0
37200,nice and friendly everyone <SEP> positive,dishonest people <SEP> negative,Automotive,0
37201,experienced staff <SEP> positive,always great service <SEP> positive,Restaurants,0
37202,wide variety of services <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,0
37203,always pleasant staff <SEP> positive,best costumer service <SEP> positive,Restaurants,0
37204,jumping area <SEP> negative,huge tourist trap <SEP> positive,Arts & Entertainment,0
37205,great staffers <SEP> positive,honest employees <SEP> positive,Automotive,0
37206,favorite mozzarella panini <SEP> positive,excellent food <SEP> positive,Restaurants,0
37207,perfect late hours <SEP> positive,great flavor <SEP> positive,Restaurants,0
37208,assigned seats <SEP> positive,comfy recliners <SEP> positive,Arts & Entertainment,0
37209,great quality massage <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
37210,large portions <SEP> positive,good portions <SEP> positive,Restaurants,1
37211,decent setup <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37212,family - run local restaurant <SEP> positive,friendly waitress <SEP> positive,Restaurants,0
37213,really nice everyone <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
37214,very good traditional food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
37215,amazing variety show <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37216,well treated <SEP> positive,impeccable customer service <SEP> positive,Beauty & Spas,0
37217,terrific informal dining venue <SEP> positive,sunny outdoor seating <SEP> positive,Restaurants,0
37218,central mall <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
37219,clean facility <SEP> positive,beautiful car <SEP> positive,Automotive,0
37220,great service <SEP> positive,dishonest people <SEP> negative,Automotive,0
37221,delicious soup <SEP> positive,wide selection of food <SEP> positive,Restaurants,0
37222,really white cheddar <SEP> positive,cooked poorly burger <SEP> negative,Restaurants,0
37223,smaller pizzas <SEP> negative,small dessert portions <SEP> negative,Restaurants,0
37224,super friendly shop <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
37225,flavorful food <SEP> positive,great affordable food <SEP> positive,Restaurants,1
37226,excellent prices <SEP> positive,decent prices <SEP> positive,Restaurants,1
37227,fresh watermelon <SEP> positive,fairly priced drinks <SEP> positive,Restaurants,0
37228,pumping music <SEP> negative,beautiful view <SEP> positive,Arts & Entertainment,0
37229,better staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
37230,cute patio <SEP> positive,great flavor <SEP> positive,Restaurants,0
37231,best pizzas <SEP> positive,always delicious food <SEP> positive,Restaurants,0
37232,packed theater <SEP> negative,terrible venues <SEP> negative,Arts & Entertainment,0
37233,enjoy salsa <SEP> positive,seasoned well rice <SEP> positive,Restaurants,0
37234,worth memory <SEP> negative,reasonable pricing <SEP> positive,Beauty & Spas,0
37235,newer stadium <SEP> negative,great singing <SEP> positive,Arts & Entertainment,0
37236,always great staff <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
37237,excellent communicator <SEP> positive,great customer service <SEP> positive,Restaurants,0
37238,worst coffee <SEP> negative,below quality beverages <SEP> negative,Arts & Entertainment,0
37239,beautiful outside <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
37240,decent management <SEP> negative,friendly and welcoming owner <SEP> positive,Restaurants,0
37241,fine audio <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37242,incredibly friendly people <SEP> positive,knowledgeable servers <SEP> positive,Restaurants,0
37243,great staff overall <SEP> positive,rude employees <SEP> negative,Arts & Entertainment,0
37244,well organized staff <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,0
37245,very fresh food <SEP> positive,cold fries <SEP> negative,Restaurants,0
37246,good friendly service <SEP> positive,extremely professional service <SEP> positive,Restaurants,1
37247,no stress birthday <SEP> positive,lack of fair processes <SEP> negative,Arts & Entertainment,0
37248,outstanding wings <SEP> positive,dirty place <SEP> negative,Restaurants,0
37249,wonderful customer service <SEP> positive,amazing customer <SEP> positive,Automotive,1
37250,very customer service orientated <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
37251,extremely busy mall <SEP> negative,top notch service <SEP> positive,Beauty & Spas,0
37252,could not be any better service <SEP> negative,nice servers <SEP> positive,Restaurants,0
37253,very nice everyone <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
