,comment,keypoint,domain,label
31344,cool dj <SEP> positive,excellent massage <SEP> positive,Hotels,0
31345,cheap tight machines <SEP> negative,great coffee recommendations <SEP> positive,Arts & Entertainment,0
31346,fantastic salesmen <SEP> positive,excellent customer service <SEP> positive,Automotive,0
31347,phenomenal service <SEP> positive,excellent customer service <SEP> positive,Automotive,0
31348,impressive service <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
31349,nice rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
31350,extremely helpful and friendly staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
31351,exceptional salesman <SEP> positive,great customer service <SEP> positive,Automotive,0
31352,terrific adult pool service <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
31353,awesome place <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
31354,worse hotel <SEP> negative,nice and updated style <SEP> positive,Hotels,0
31355,poor security <SEP> negative,family - friendly park <SEP> positive,Arts & Entertainment,0
31356,nothing too amazing tourists <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
31357,love services <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,0
31358,fantastic finance manager <SEP> positive,terrible customer service <SEP> negative,Automotive,0
31359,spacious resort <SEP> positive,great for business travel <SEP> positive,Hotels,0
31360,accommodating treatment <SEP> positive,happy customer <SEP> positive,Automotive,0
31361,intuitive technician <SEP> negative,impeccable customer service <SEP> positive,Beauty & Spas,0
31362,worse hotel <SEP> negative,a little outdated rooms <SEP> negative,Hotels,0
31363,seamless customer service <SEP> positive,efficient staff <SEP> positive,Hotels,0
31364,good desert selection <SEP> positive,poor management systems <SEP> negative,Arts & Entertainment,0
31365,so rude anyone <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
31366,great team service <SEP> positive,dishonest people <SEP> negative,Automotive,0
31367,very nice and friendly owners <SEP> positive,rude employees <SEP> negative,Arts & Entertainment,0
31368,hilarious staff <SEP> positive,amazing stylist <SEP> positive,Beauty & Spas,0
31369,prompt movers <SEP> positive,clean facilities <SEP> positive,Automotive,0
31370,always professional and knowledgeable lindsay <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
31371,nice lobby area <SEP> positive,worst experience <SEP> negative,Hotels,0
31372,amazingly talented group <SEP> positive,rude employees <SEP> negative,Arts & Entertainment,0
31373,decent entertainments <SEP> positive,great audience interaction <SEP> positive,Arts & Entertainment,0
31374,very posh hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
31375,fast and efficient employees <SEP> positive,horribly overpriced place <SEP> negative,Beauty & Spas,0
31376,pretty small parking lot <SEP> negative,very comfortable seating <SEP> positive,Arts & Entertainment,0
31377,poor management hotel <SEP> negative,terrible customer service <SEP> negative,Hotels,0
31378,great water pressure <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
31379,absolutely awesome instructors <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
31380,kid friendly magic show <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
31381,horrible management <SEP> negative,horrible customer service <SEP> negative,Arts & Entertainment,0
31382,loyal customer <SEP> positive,best customer <SEP> positive,Automotive,1
31383,really nice employees <SEP> positive,rude staff <SEP> negative,Beauty & Spas,0
31384,well worth buffet breakfast <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
31385,nice breakfast <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
31386,very attentive staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
31387,enjoyed room <SEP> positive,nice rooms <SEP> positive,Hotels,0
31388,good guys <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
31389,helpful and staff <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
31390,awesome colors <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
31391,like place <SEP> positive,family oriented place <SEP> positive,Hotels,1
31392,nice artists <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
31393,relaxing luscious <SEP> positive,a little outdated rooms <SEP> negative,Hotels,0
31394,kind and cheerful employees <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
31395,always great staff <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
31396,nice lobby area <SEP> positive,spotless room <SEP> positive,Hotels,0
31397,very young staff <SEP> positive,great staff <SEP> positive,Arts & Entertainment,1
31398,beyond happy service <SEP> positive,horribly overpriced place <SEP> negative,Beauty & Spas,0
31399,nicely located pools <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
31400,  close parking garage <SEP> positive,clean hotel <SEP> positive,Hotels,0
31401,very easy finding <SEP> positive,lack of fair processes <SEP> negative,Arts & Entertainment,0
31402,frequently shuttles <SEP> negative,wasted time <SEP> negative,Automotive,0
31403,great customer service <SEP> positive,happy customer <SEP> positive,Automotive,1
31404,very comfy seats <SEP> positive,comfy recliners <SEP> positive,Arts & Entertainment,0
31405,incredible service <SEP> positive,best customer <SEP> positive,Automotive,0
31406,always excellent customer service <SEP> positive,happy customer <SEP> positive,Automotive,1
31407,relaxing experience <SEP> positive,outdated carpet <SEP> negative,Hotels,0
31408,nothing but everyone <SEP> positive,efficient staff <SEP> positive,Hotels,0
31409,lovely view <SEP> positive,excellent resort <SEP> positive,Hotels,0
31410,outstanding customer <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
31411,pricey massage <SEP> negative,reasonable pricing <SEP> positive,Beauty & Spas,0
31412,appreciated customers <SEP> positive,excellent customer service <SEP> positive,Automotive,0
31413,friendly and outgoing staff <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,1
31414,friendly and professional staff <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
31415,satisfied discount tire center <SEP> positive,reasonably priced <SEP> positive,Automotive,0
31416,grand room <SEP> positive,clean room <SEP> positive,Hotels,1
31417,attractive interior <SEP> positive,great amenities <SEP> positive,Beauty & Spas,0
31418,clean pool area <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
31419,cleaner holiday in <SEP> positive,leaked room <SEP> negative,Hotels,0
31420,outstanding server <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
31421,super friendly everyone <SEP> positive,amazing stylist <SEP> positive,Beauty & Spas,0
31422,newer stadium <SEP> negative,great audience interaction <SEP> positive,Arts & Entertainment,0
31423,appreciated detail <SEP> positive,great detail <SEP> positive,Beauty & Spas,1
31424,always bringing products <SEP> positive,professional and friendly staff <SEP> positive,Beauty & Spas,0
31425,clean hotel <SEP> positive,clean room <SEP> positive,Hotels,0
31426,ultra modern look <SEP> positive,excellent massage <SEP> positive,Hotels,0
31427,very polite front door guy <SEP> positive,great customer service <SEP> positive,Automotive,0
31428,nice gentlemen <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
31429,very prompt & friendly service <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
31430,clean salad <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
31431,really good bartenders <SEP> positive,efficient staff <SEP> positive,Hotels,0
31432,beyond accommodating staff <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
31433,cool bathroom <SEP> positive,nice and updated style <SEP> positive,Hotels,0
31434,perfect spot for <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
31435,amazing review <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
31436,always friendly employees <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
31437,recommend movie unbroken <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
31438,incredibly dated building <SEP> negative,luxurious lodging <SEP> positive,Hotels,0
31439,lovely room <SEP> positive,horrible parking <SEP> negative,Hotels,0
31440,free repair <SEP> positive,lack of attention details <SEP> negative,Automotive,0
31441,amazing master artist <SEP> positive,impeccable customer service <SEP> positive,Beauty & Spas,0
31442,refreshing experience <SEP> positive,beautiful car <SEP> positive,Automotive,0
31443,superb comfort level <SEP> positive,spotless room <SEP> positive,Hotels,0
31444,inexpensive hotel <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
31445,fake crowd sounds <SEP> negative,outdated carpet <SEP> negative,Hotels,0
31446,really friendly helpful drivers <SEP> positive,great customer service <SEP> positive,Automotive,0
31447,perfect show <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,1
31448,very knowledgeable staff <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
31449,cool movies <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
31450,typical bar experience <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
31451,helpful staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
31452,false advertising <SEP> negative,worst customer service experience <SEP> negative,Hotels,0
31453,very efficient financial <SEP> positive,worst customer service <SEP> negative,Automotive,0
31454,fun cars <SEP> positive,beautiful car <SEP> positive,Automotive,0
31455,extremely friendly staff <SEP> positive,clean shop <SEP> positive,Beauty & Spas,0
31456,best entertainment <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
31457,never security <SEP> negative,convenient for apex convention attendees <SEP> positive,Hotels,0
31458,truly worth everything <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
31459,super friendly salon <SEP> positive,soothing lighting <SEP> positive,Beauty & Spas,0
31460,professional artist <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
31461,funky little bar <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
31462,surprisingly quiet room <SEP> positive,great setting <SEP> positive,Hotels,0
31463,personable owner <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
31464,amazing dips <SEP> positive,best massage <SEP> positive,Beauty & Spas,0
31465,very kind staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
31466,impressed with services <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
31467,enjoyed entertainment <SEP> positive,filthy dirty theatre <SEP> negative,Arts & Entertainment,0
31468,small closets <SEP> negative,always comfortable beds <SEP> positive,Hotels,0
31469,very professional and helpful staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
31470,bent ironing board <SEP> negative,perfection cooked <SEP> positive,Hotels,0
31471,loved massage bed <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
31472,talented band <SEP> positive,beautiful view <SEP> positive,Arts & Entertainment,0
31473,far from cheap drinks <SEP> negative,great local coffee shop <SEP> positive,Arts & Entertainment,0
31474,helpful and efficient employees <SEP> positive,super accomadative staff <SEP> positive,Hotels,0
31475,clean pool area <SEP> positive,nicely appointed bathrooms <SEP> positive,Hotels,0
31476,outstanding view <SEP> positive,great view <SEP> positive,Hotels,1
31477,great live music <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,1
31478,great room service <SEP> positive,friendly staff <SEP> positive,Hotels,0
31479,great ambiance <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
31480,piss poor car wash <SEP> negative,worst carwash <SEP> negative,Automotive,0
31481,loved atmosphere <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
31482,fabulous facial <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
31483,super awesome valet <SEP> positive,attentive staff <SEP> positive,Hotels,0
31484,beautiful views <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
31485,see - through bathroom door <SEP> negative,poor tv reception <SEP> negative,Hotels,0
31486,delectable drinks <SEP> positive,leaked room <SEP> negative,Hotels,0
31487,nice digs <SEP> positive,great view <SEP> positive,Hotels,0
31488,fantastic customer service <SEP> positive,exceptional customer service <SEP> positive,Hotels,1
31489,awful traffic <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
31490,wonderful customer service <SEP> positive,good service <SEP> positive,Automotive,1
31491,really friendly bellhops <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
31492,enjoyable night out <SEP> positive,readily available parking <SEP> positive,Arts & Entertainment,0
31493,minimal requirements cleanliness <SEP> positive,great hiking location <SEP> positive,Hotels,0
31494,very kind service <SEP> positive,helpful staff <SEP> positive,Automotive,0
31495,hit and miss front desk staff <SEP> negative,extremely accommodating staff <SEP> positive,Hotels,0
31496,overpriced salon again <SEP> negative,excellent customer service <SEP> positive,Beauty & Spas,0
31497,courteous everyone <SEP> positive,outstanding service <SEP> positive,Automotive,0
31498,always attentive bell captain <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
31499,satisfactory massage <SEP> positive,best massage <SEP> positive,Beauty & Spas,1
31500,a bit place <SEP> negative,disastrous experience <SEP> negative,Arts & Entertainment,0
31501,overprice but excellent job <SEP> positive,terrible customer service <SEP> negative,Hotels,0
31502,horrible room cleaning <SEP> negative,a little outdated rooms <SEP> negative,Hotels,0
31503,intuitive technician <SEP> negative,super courteous staff <SEP> positive,Beauty & Spas,0
31504,great customer service department <SEP> positive,honest employees <SEP> positive,Automotive,0
31505,very patient kids <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
31506,wonderful projections <SEP> positive,close and easy parking <SEP> positive,Arts & Entertainment,0
31507,high end pricing <SEP> positive,reasonable pricing <SEP> positive,Beauty & Spas,1
31508,friendly and efficient staff overall <SEP> positive,top - notch service <SEP> positive,Automotive,0
31509,perfect pool <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
31510,wonderful service experience <SEP> positive,great customer service <SEP> positive,Automotive,0
31511,always clean theater <SEP> positive,very talented singers <SEP> positive,Arts & Entertainment,0
31512,reasonable rates <SEP> positive,reasonable pricing <SEP> positive,Beauty & Spas,0
31513,well maintained and parking area <SEP> positive,great communication <SEP> positive,Automotive,0
31514,clean hotel <SEP> positive,great hiking location <SEP> positive,Hotels,0
31515,did internet <SEP> negative,nice rooms <SEP> positive,Hotels,0
31516,perfect movie theater <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
31517,great condition carts <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
31518,terrible terrible job <SEP> negative,terrible customer service <SEP> negative,Automotive,0
31519,sometimes long wait times <SEP> negative,wasted time <SEP> negative,Automotive,0
31520,incredibly dated building <SEP> negative,excellent massage <SEP> positive,Hotels,0
31521,270 hp powertrains <SEP> negative,great communication <SEP> positive,Automotive,0
31522,worst manager <SEP> negative,commendable patience <SEP> positive,Automotive,0
31523,beautiful rooms <SEP> positive,clean room <SEP> positive,Hotels,0
31524,very attentive stylist <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
31525,friendly smiling staff <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
31526,wonderful hotel staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
31527,deactivated key key <SEP> negative,convenient for apex convention attendees <SEP> positive,Hotels,0
31528,less seats <SEP> positive,super comfortable seats <SEP> positive,Arts & Entertainment,1
31529,helpful staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
31530,always friendly employees <SEP> positive,well staffed <SEP> positive,Hotels,0
31531,awesome shower <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
31532,very honest company <SEP> negative,polite staff <SEP> positive,Automotive,0
31533,very friendly and staff <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,1
31534,amazing full set <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
31535,enchanting living room <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
31536,beautiful rooms <SEP> positive,nice rooms <SEP> positive,Hotels,1
31537,great amenities <SEP> positive,spotless room <SEP> positive,Hotels,0
31538,long lines <SEP> negative,painfully slow elevators <SEP> negative,Hotels,0
31539,spacious resort <SEP> positive,clean hotel <SEP> positive,Hotels,0
31540,very accommodating staff <SEP> positive,friendly and knowledgeable staff <SEP> positive,Beauty & Spas,1
31541,incredibly friendly staff <SEP> positive,poor at best service <SEP> negative,Hotels,0
31542,super professional and friendly staff <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,1
31543,great- customer service <SEP> positive,loyal customer <SEP> positive,Automotive,1
31544,better than service <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
31545,friendly front desk <SEP> positive,understaffed front desk <SEP> negative,Hotels,0
31546,worst customer service experience <SEP> negative,horrible customer service <SEP> negative,Automotive,1
31547,very professional staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
31548,best nail guy <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
31549,horrible experience <SEP> negative,beautiful car <SEP> positive,Automotive,0
31550,newer stadium <SEP> negative,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
31551,shallow pool <SEP> negative,leaked room <SEP> negative,Hotels,0
31552,intimate setting <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
31553,very nice master bath <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
31554,good people <SEP> positive,good service <SEP> positive,Automotive,0
31555,incredibly friendly staff <SEP> positive,uneven service <SEP> negative,Hotels,0
31556,classy rooms <SEP> positive,nice rooms <SEP> positive,Hotels,1
31557,bad room <SEP> negative,clean hotel <SEP> positive,Hotels,0
31558,great everyone <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
31559,always fastand service <SEP> positive,wasted time <SEP> negative,Automotive,0
31560,helpful staff <SEP> positive,inattentive valet staff <SEP> negative,Hotels,0
31561,super helpful owner <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
31562,good people <SEP> positive,horrible customer service <SEP> negative,Automotive,0
31563,extremely hot building <SEP> negative,beautiful car <SEP> positive,Automotive,0
31564,surprisingly quiet room <SEP> positive,outdated carpet <SEP> negative,Hotels,0
31565,comfortable seating <SEP> positive,very comfortable seating <SEP> positive,Arts & Entertainment,1
31566,nightmare kids <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
31567,false advertising <SEP> negative,very attentive staff <SEP> positive,Hotels,0
31568,fabulous bartenders <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
31569,definite 5 star experience <SEP> positive,below quality beverages <SEP> negative,Arts & Entertainment,0
31570,attractive interior <SEP> positive,clean rooms <SEP> positive,Beauty & Spas,0
31571,excellent job gel manicure <SEP> positive,great pedicures <SEP> positive,Beauty & Spas,0
31572,incredible cable <SEP> positive,great view <SEP> positive,Hotels,0
31573,semi loud neighbors <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
31574,reasonable priced hotel <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
31575,minimally luxurious room <SEP> positive,very dated furniture <SEP> negative,Hotels,0
31576,sleek black beauty <SEP> positive,worst carwash <SEP> negative,Automotive,0
31577,always plenty of staff <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,1
31578,happy customer <SEP> positive,efficient service department <SEP> positive,Automotive,0
31579,enjoying craft <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
31580,extremely friendly and knowledgeable about staff <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,1
31581,amazing band <SEP> positive,great audience interaction <SEP> positive,Arts & Entertainment,0
31582,exceptionally delicious coconut creme brulee <SEP> positive,perfection cooked <SEP> positive,Hotels,0
31583,clean place <SEP> positive,worst experience <SEP> negative,Hotels,0
31584,contemporary exhibits <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
31585,beautiful patio area <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
31586,awesome fate <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
31587,nice and friendly everyone <SEP> positive,outstanding service <SEP> positive,Automotive,0
31588,best pedicure options <SEP> positive,great store selection <SEP> positive,Beauty & Spas,0
31589,fantastic salon <SEP> positive,multiple level parking <SEP> positive,Beauty & Spas,0
31590,lovely salon <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
31591,very young staff <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
31592,recommend place <SEP> positive,family oriented place <SEP> positive,Hotels,1
31593,kid friendly magic show <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,1
31594,great personalities <SEP> positive,multiple level parking <SEP> positive,Beauty & Spas,0
31595,super knowledgeable about nail spa <SEP> positive,great pedicures <SEP> positive,Beauty & Spas,0
31596,faulty wire <SEP> negative,outstanding customer service <SEP> positive,Automotive,0
31597,clean hotel <SEP> positive,spacious rooms <SEP> positive,Hotels,0
31598,impressed customer service <SEP> positive,commendable patience <SEP> positive,Automotive,0
31599,little restaurant <SEP> negative,comfy chairs <SEP> positive,Hotels,0
31600,nice baubles <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
31601,could n't be happier professionalism <SEP> negative,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
31602,courtesy valet parking <SEP> positive,great view <SEP> positive,Hotels,0
31603,friendly staff <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
31604,a bit dirty drapes <SEP> negative,little privacy bathroom <SEP> negative,Hotels,0
31605,best hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
31606,very friendly and helpful staff <SEP> positive,super accomadative staff <SEP> positive,Hotels,1
31607,amazing front desk <SEP> positive,comfy chairs <SEP> positive,Hotels,0
31608,unbelievably magic <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
31609,great for drinks <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
31610,pretty good museum store <SEP> positive,scenic vistas <SEP> positive,Arts & Entertainment,0
31611,complete dicks security <SEP> negative,excellent service <SEP> positive,Arts & Entertainment,0
31612,patient sales <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
31613,nice environment <SEP> positive,thoroughly enjoyed massage <SEP> positive,Beauty & Spas,0
31614,exceptionally friendly staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
31615,advanced aesthetics <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
31616,very much enjoyed experience <SEP> positive,great communication <SEP> positive,Automotive,0
31617,happy service <SEP> positive,best customer <SEP> positive,Automotive,0
31618,pretty nice staff <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
31619,really fun place for a <SEP> positive,disastrous experience <SEP> negative,Arts & Entertainment,0
31620,really slow valet service <SEP> negative,very poor wifi <SEP> negative,Hotels,0
31621,lovely facial <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
31622,cool dj <SEP> positive,spacious rooms <SEP> positive,Hotels,0
31623,horrible management <SEP> negative,great staff <SEP> positive,Arts & Entertainment,0
31624,nicest westin <SEP> positive,perfection cooked <SEP> positive,Hotels,0
31625,excellent team <SEP> positive,good service <SEP> positive,Automotive,0
31626,good conversation <SEP> positive,great detail <SEP> positive,Beauty & Spas,0
31627,cool tunnel <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
31628,coolest lash lounge <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
31629,friendly everyone <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
31630,longer than expected lashes <SEP> negative,top notch service <SEP> positive,Beauty & Spas,0
31631,wonderful couples <SEP> positive,too much noise <SEP> negative,Beauty & Spas,0
31632,interesting facts <SEP> positive,spotless room <SEP> positive,Hotels,0
31633,friendly receptionist <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
31634,very pleasant lady <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
31635,dirty shower glass <SEP> negative,leaked room <SEP> negative,Hotels,0
31636,really sweet staff <SEP> positive,amazing professional <SEP> positive,Beauty & Spas,0
31637,sweet guy <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
31638,friendly and professional staff <SEP> positive,great staff <SEP> positive,Arts & Entertainment,1
31639,really good time <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
31640,lovely owners <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
31641,good local spots <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
31642,adorable assistant <SEP> positive,incredible instructor <SEP> positive,Arts & Entertainment,0
31643,great feet massage <SEP> positive,worst costumer <SEP> negative,Beauty & Spas,0
31644,great social media presence <SEP> positive,excellent resort <SEP> positive,Hotels,0
31645,outstanding customer <SEP> positive,great customer <SEP> positive,Beauty & Spas,1
31646,decent setup <SEP> positive,love seats <SEP> positive,Arts & Entertainment,0
31647,very clean and comfortable salon <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
31648,great maintenance team <SEP> positive,excellent customer service <SEP> positive,Automotive,0
31649,always understood staff <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,1
31650,off site airport parking <SEP> positive,no pride in workmanship <SEP> negative,Automotive,0
31651,unbeatable price <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
31652,a bit dirty drapes <SEP> negative,slippery stairs <SEP> negative,Hotels,0
31653,high morale valet staff <SEP> negative,friendly and helpful staff <SEP> positive,Hotels,0
31654,very nice hotel staffs <SEP> positive,amazing staff <SEP> positive,Hotels,1
31655,outdoor 2nd floor seating <SEP> positive,comfy beds <SEP> positive,Hotels,0
31656,prefect amenities <SEP> positive,great setting <SEP> positive,Hotels,0
31657,speedy staff <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,1
31658,better room service <SEP> positive,poor at best service <SEP> negative,Hotels,0
31659,reasonable gas prices <SEP> positive,reasonably priced <SEP> positive,Automotive,0
31660,too big venue <SEP> negative,great bar <SEP> positive,Arts & Entertainment,0
31661,disappointed movie theatre <SEP> negative,nice casino <SEP> positive,Arts & Entertainment,0
31662,best car service shop <SEP> positive,sub par service <SEP> negative,Automotive,0
31663,generous amenities <SEP> positive,huge bathtubs <SEP> positive,Hotels,0
31664,does staff <SEP> negative,extremely accommodating staff <SEP> positive,Hotels,0
31665,really nice staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
31666,breathtaking city view <SEP> positive,spacious rooms <SEP> positive,Hotels,0
31667,very shop <SEP> positive,friendly and professional front desk <SEP> positive,Beauty & Spas,0
31668,musty rooms <SEP> negative,a little outdated rooms <SEP> negative,Hotels,1
31669,kind gentleman <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
31670,always professional and knowledgeable lindsay <SEP> positive,well - managed <SEP> positive,Beauty & Spas,0
31671,professional employee <SEP> positive,great customer service <SEP> positive,Automotive,0
31672,rough toilet - paper <SEP> negative,leaked room <SEP> negative,Hotels,0
31673,enchanting living room <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
31674,love movie theater <SEP> positive,fun family entertainment <SEP> positive,Arts & Entertainment,0
31675,additional fee wifi <SEP> negative,very fast wifi <SEP> positive,Hotels,0
31676,killer technique <SEP> positive,great family run business <SEP> positive,Beauty & Spas,0
31677,hit and miss front desk staff <SEP> negative,gracious and friendly staff <SEP> positive,Hotels,0
31678,friendly conversation <SEP> positive,nicely appointed bathrooms <SEP> positive,Hotels,0
31679,nice surrounding area <SEP> positive,poor tv reception <SEP> negative,Hotels,0
31680,very friendly and professional staff <SEP> positive,great staff <SEP> positive,Beauty & Spas,1
31681,awesome customer service <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,1
31682,very friendly host <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
31683,passionate fans <SEP> positive,terrific picture <SEP> positive,Arts & Entertainment,0
31684,cool bathroom <SEP> positive,great setting <SEP> positive,Hotels,0
31685,comfortable seating provided <SEP> positive,assigned seating <SEP> positive,Arts & Entertainment,1
31686,nice guide <SEP> negative,excellent service <SEP> positive,Arts & Entertainment,0
31687,blissful spa <SEP> negative,great setting <SEP> positive,Hotels,0
31688,amazingly talented group <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
31689,very good car buying experience <SEP> positive,beautiful car <SEP> positive,Automotive,1
31690,always excellent customer service <SEP> positive,top - notch service <SEP> positive,Automotive,1
31691,excellent breakfast <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
31692,messed up order <SEP> negative,friendly staff <SEP> positive,Hotels,0
31693,was great to deal dealer staff <SEP> positive,impeccable customer service <SEP> positive,Automotive,0
31694,fun little place <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
